country,year,general_consumption_price,domestic_absorption_price,household_consumption_price,output-side_gdp_price,exchange_rate
Dominican Republic,1989,0.201524734,0.220259607,0.220713302,0.215172857,6.34000000000000000000000000
Dominican Republic,1990,0.258722246,0.267302483,0.286669284,0.262721002,8.52530000000000000000000000
Dominican Republic,1991,0.267658353,0.270235658,0.297578216,0.265327424,12.69242500000000000000000000
Dominican Republic,1992,0.279428601,0.280469805,0.309965819,0.266171128,12.77418333333330000000000000
Dominican Republic,1993,0.290843219,0.290262103,0.323400259,0.275060892,12.67578333333330000000000000
Dominican Republic,1994,0.302664459,0.299975365,0.339682788,0.283117235,13.16014166666670000000000000
Dominican Republic,1995,0.321909755,0.320235789,0.351694793,0.309675664,13.59735000000000000000000000
Dominican Republic,1996,0.328531384,0.325281471,0.356118143,0.324025065,13.77458333333330000000000000
Dominican Republic,1997,0.339520067,0.338828504,0.362404317,0.336962759,14.26547500000000000000000000
Dominican Republic,1998,0.326641381,0.323866576,0.349152982,0.318211287,15.26659166666670000000000000
Dominican Republic,1999,0.321578324,0.320668221,0.340759069,0.312149584,16.03308333333330000000000000
Dominican Republic,2000,0.341865361,0.334568709,0.359350741,0.338565409,16.41501666666670000000000000
Dominican Republic,2001,0.34185487,0.336387217,0.359096855,0.320912153,16.95161666666670000000000000
Dominican Republic,2002,0.328977138,0.32296142,0.345420331,0.323630959,18.60982500000000000000000000
Dominican Republic,2003,0.277590066,0.269642413,0.294740498,0.277834564,30.83070833333330000000000000
Dominican Republic,2004,0.283562303,0.283327609,0.306096792,0.291444361,42.09883016659560000000000000
Dominican Republic,2005,0.394379079,0.409673601,0.421960384,0.41033873,30.51063789114530000000000000
Dominican Republic,2006,0.377140194,0.393216372,0.399700165,0.389218211,33.25369246262590000000000000
Dominican Republic,2007,0.394617796,0.415608585,0.417027146,0.408609062,33.31186193542170000000000000
Dominican Republic,2008,0.422047794,0.442555249,0.441349894,0.434220105,34.86610162990820000000000000
Dominican Republic,2009,0.409908921,0.425043821,0.426099867,0.409873903,36.11405222039290000000000000
Dominican Republic,2010,0.417606652,0.43483752,0.4375965,0.417124569,37.30657898781040000000000000
Dominican Republic,2011,0.442100108,0.461566657,0.464764953,0.445225596,38.23155874819630000000000000
Dominican Republic,2012,0.451092601,0.472707063,0.465935886,0.461467981,39.33565636442340000000000000
Dominican Republic,2013,0.454134703,0.476606458,0.472496927,0.468158662,41.80814391527650000000000000
Dominican Republic,2014,0.45751214,0.479126662,0.476540685,0.474456728,43.55596269804530000000000000
Dominican Republic,2015,0.452171534,0.462510735,0.472937346,0.457557023,45.05169768839780000000000000
Dominican Republic,2016,0.456038177,0.456608653,0.479463845,0.450156271,46.07797960678210000000000000
Dominican Republic,2017,0.464150816,0.468094438,0.493207872,0.459585756,47.53435819624820000000000000
Dominican Republic,2018,0.464519382,0.477036953,0.491148621,0.469285369,49.50999285714290000000000000
Dominican Republic,2019,0.458189577,0.46761018,0.484640062,0.461108804,51.29485833333330000000000000
Ecuador,1950,0.058104999,0.051714338,0.064543493,0.052024089,1.00000000000000000000000000
Ecuador,1951,0.06177431,0.05326511,0.06848526,0.053662043,1.00000000000000000000000000
Ecuador,1952,0.062964596,0.055132817,0.069633454,0.05555892,1.00000000000000000000000000
Ecuador,1953,0.06385532,0.055086184,0.071130402,0.055430777,1.00000000000000000000000000
Ecuador,1954,0.065745592,0.055231694,0.072994322,0.05550814,1.00000000000000000000000000
Ecuador,1955,0.067490458,0.056544941,0.074942544,0.057084925,1.00000000000000000000000000
Ecuador,1956,0.067333937,0.056036707,0.074728064,0.056588296,1.00000000000000000000000000
Ecuador,1957,0.069286115,0.05772309,0.07697285,0.05858577,1.00000000000000000000000000
Ecuador,1958,0.06977459,0.05851528,0.077334955,0.059314605,1.00000000000000000000000000
